0.341808
0.277260
0.246318
0.089213
0.031364
0.014037
 4
lev = 1
 1
ib = 1
ib = 3
  9.88607e-08   4.29376e-09   7.69283e-11   5.09874e-13   1.09681e-16
  5.79232e-07   2.14507e-08   3.12684e-10   1.93790e-12   3.07290e-15
  2.24664e-06   8.35095e-08   1.35789e-09   9.43403e-12   1.20546e-14
  1.31264e-05   5.10755e-07   9.88006e-09   1.21398e-10   6.82605e-13
  6.79707e-04   3.18984e-05   7.47527e-07   9.69681e-09   5.14188e-11
ib = 4
  1.39473e-07   5.42108e-09   8.20527e-11   6.29438e-13   2.36353e-15
  7.04669e-07   2.68079e-08   3.96532e-10   2.43041e-12   3.44859e-15
  2.48936e-06   9.14875e-08   1.40752e-09   1.00207e-11   2.31646e-14
  1.76583e-05   6.73750e-07   1.11730e-08   1.28277e-10   8.01354e-13
  7.98781e-04   4.10383e-05   8.81277e-07   6.15448e-09  -4.79374e-12
ib = 5
  1.71156e-07   8.29088e-09   1.57839e-10   9.73745e-13  -1.10661e-15
  1.07169e-06   3.87318e-08   5.10923e-10   2.48666e-12   9.57232e-16
  3.49763e-06   1.28888e-07   1.94931e-09   1.67965e-11   7.77410e-14
  1.88147e-05   8.02760e-07   1.56707e-08   1.51645e-10   5.52210e-13
  9.50270e-04   4.42658e-05   8.78663e-07   8.92967e-09   3.85157e-11
ib = 6
  1.48250e-07   5.24718e-09   6.98079e-11   5.63449e-13   3.12587e-15
  8.87219e-07   3.30338e-08   4.87329e-10   2.95743e-12   3.48762e-15
  2.92877e-06   1.00340e-07   1.42771e-09   1.20152e-11   5.66564e-14
  1.59413e-05   5.53569e-07   8.75610e-09   1.17041e-10   8.62625e-13
  5.70729e-04   2.17319e-05   4.47594e-07   8.63490e-09   7.22085e-11
 3
ib = 1
  3.89123e-01   1.90951e-03  -5.43298e-07  -3.27374e-08  -7.61748e-10
  9.91721e-01   4.95876e-03   1.03159e-05  -7.18926e-08   2.86346e-10
  2.04996e+00   1.30948e-02   6.99350e-05   1.16195e-07  -4.42225e-09
  3.75187e+00   2.84445e-02   7.85387e-05   1.88347e-07   9.04044e-09
  5.39864e+00   4.65809e-02   2.97624e-04   3.69319e-07  -1.02980e-08
ib = 2
  6.52504e+00   5.82677e-02   2.87785e-04   3.63906e-07   1.69432e-09
  9.01025e+00   8.30481e-02   3.73904e-04   9.40583e-07   9.48081e-09
  1.45762e+01   1.43819e-01   8.18565e-04   1.38485e-06  -1.44155e-08
  2.44096e+01   2.45848e-01   1.21386e-03   1.66222e-06  -2.87682e-09
  3.55169e+01   3.56508e-01   1.59212e-03   3.90259e-06   3.05753e-08
ib = 3
  4.29323e+01   4.33243e-01   2.13799e-03   4.07568e-06  -1.61599e-08
  6.19557e+01   6.02005e-01   2.68866e-03   1.85147e-05   1.58335e-07
  1.12041e+02   1.22488e+00   9.44664e-03   2.13876e-05  -3.75463e-07
  2.44317e+02   2.82334e+00   1.21786e-02  -8.33259e-06   1.53813e-07
  4.56802e+02   5.03997e+00   2.50222e-02   8.26873e-05  -9.45698e-08
ib = 4
  5.84034e+02   7.04025e+00   4.52381e-02   1.17151e-05  -2.34561e-06
  7.93782e+02   9.90936e+00   6.26155e-02  -7.35619e-05  -3.71712e-06
  1.39426e+03   1.69745e+01   4.58466e-02  -3.98532e-04   6.47513e-07
  3.06343e+03   3.01056e+01  -8.50014e-03  -7.35554e-04   1.17682e-06
  6.14422e+03   4.28340e+01  -6.12236e-02  -5.33889e-04  -3.54360e-06
ib = 5
  8.57808e+03   4.99489e+01  -2.13565e-01  -8.19090e-04   1.14576e-05
  1.27968e+04   5.59388e+01  -3.42010e-01  -1.89577e-04   4.80367e-06
  2.28656e+04   5.34379e+01  -2.86755e-01   3.22574e-04  -3.30466e-05
  4.32606e+04   1.66942e+01  -6.92860e-01   3.45698e-03  -2.24146e-05
  6.76431e+04  -4.75009e+01  -8.37623e-01  -1.63439e-03  -2.70083e-05
ib = 6
  8.00721e+04  -1.16114e+02  -9.92804e-01   4.21102e-03   8.15807e-06
  9.91025e+04  -2.60649e+02   7.36133e-01   9.81803e-03  -2.38838e-04
  1.39337e+05  -4.15262e+02   7.65846e-01  -9.40676e-03  -5.25979e-05
  2.03071e+05  -9.47756e+02   4.74785e+00   2.17816e-03  -4.75168e-04
  2.84842e+05  -1.70137e+03   7.72271e+00  -1.35124e-02  -1.66122e-04
 8
ib = 1
  1.41704e-03  -3.26095e-05   4.00655e-07  -4.19627e-09   2.58755e-11
  1.46425e-03  -3.39418e-05   4.22409e-07  -4.47113e-09   2.75629e-11
  1.52309e-03  -3.53298e-05   4.40826e-07  -4.79654e-09   3.04376e-11
  1.60188e-03  -3.74066e-05   4.68630e-07  -5.05461e-09   3.17317e-11
  1.66842e-03  -3.90707e-05   4.89957e-07  -5.27663e-09   3.30831e-11
ib = 2
  1.42677e-03  -3.28010e-05   4.02769e-07  -4.24529e-09   2.63716e-11
  1.46769e-03  -3.38403e-05   4.16711e-07  -4.40640e-09   2.74284e-11
  1.53861e-03  -3.56804e-05   4.41416e-07  -4.66652e-09   2.89600e-11
  1.60909e-03  -3.75171e-05   4.67587e-07  -4.96451e-09   3.07709e-11
  1.66621e-03  -3.89337e-05   4.85747e-07  -5.18374e-09   3.23251e-11
ib = 3
  1.43607e-03  -3.30692e-05   4.06580e-07  -4.27997e-09   2.65348e-11
  1.48954e-03  -3.43389e-05   4.22350e-07  -4.44645e-09   2.75621e-11
  1.56099e-03  -3.61995e-05   4.47119e-07  -4.68676e-09   2.88559e-11
  1.62510e-03  -3.78792e-05   4.70135e-07  -4.96446e-09   3.07513e-11
  1.66786e-03  -3.89710e-05   4.86188e-07  -5.18367e-09   3.22935e-11
ib = 4
  1.43140e-03  -3.29309e-05   4.04662e-07  -4.27208e-09   2.65753e-11
  1.48974e-03  -3.44941e-05   4.27386e-07  -4.48139e-09   2.74536e-11
  1.55385e-03  -3.60622e-05   4.47369e-07  -4.74962e-09   2.95206e-11
  1.60361e-03  -3.74308e-05   4.68552e-07  -4.99926e-09   3.10062e-11
  1.66075e-03  -3.88840e-05   4.87874e-07  -5.22443e-09   3.25090e-11
ib = 5
  1.41982e-03  -3.27082e-05   4.03163e-07  -4.22971e-09   2.60262e-11
  1.46507e-03  -3.38576e-05   4.18411e-07  -4.43509e-09   2.75969e-11
  1.53317e-03  -3.55969e-05   4.42001e-07  -4.68887e-09   2.91089e-11
  1.58141e-03  -3.67896e-05   4.58047e-07  -4.89330e-09   3.05529e-11
  1.65606e-03  -3.87152e-05   4.85320e-07  -5.19610e-09   3.23354e-11
ib = 6
  1.42566e-03  -3.28562e-05   4.04990e-07  -4.27364e-09   2.64940e-11
  1.45467e-03  -3.36374e-05   4.16041e-07  -4.39419e-09   2.72118e-11
  1.52588e-03  -3.53691e-05   4.37958e-07  -4.63595e-09   2.87789e-11
  1.60605e-03  -3.72477e-05   4.60116e-07  -4.91936e-09   3.10045e-11
  1.65744e-03  -3.86766e-05   4.82247e-07  -5.12701e-09   3.18065e-11
lev = 2
 1
ib = 1
  5.72148e-08   1.61023e-09   1.70405e-11   6.19511e-14  -9.25312e-17
  1.16273e-07   3.61728e-09   4.72395e-11   3.02773e-13   7.39389e-16
  4.44376e-07   1.29119e-08   1.44195e-10   7.39495e-13   1.43158e-15
  2.56576e-06   7.85077e-08   9.14486e-10   3.92063e-12  -1.39028e-15
  9.50103e-05   2.86534e-06   3.93484e-08   2.35142e-10   7.42628e-14
ib = 2
  5.93195e-08   1.64454e-09   1.66366e-11   6.57779e-14   7.19661e-17
  1.29847e-07   3.93830e-09   4.69693e-11   2.26203e-13   1.22011e-16
  4.29925e-07   1.23164e-08   1.30378e-10   5.97974e-13   1.23961e-15
  2.37709e-06   6.76424e-08   6.89473e-10   3.77708e-12   1.84481e-14
  8.52017e-05   2.52644e-06   3.06430e-08   4.47166e-10   4.10166e-12
ib = 3
  5.73338e-08   1.61392e-09   1.73106e-11   6.50681e-14  -8.53414e-17
  1.00236e-07   2.95696e-09   3.89505e-11   2.19753e-13   1.26230e-17
  3.69331e-07   1.07530e-08   1.27071e-10   6.94498e-13   1.13545e-15
  2.03894e-06   6.00553e-08   7.58973e-10   3.61886e-12  -5.92634e-15
  7.13913e-05   2.33923e-06   3.61273e-08   3.18615e-10   1.22717e-12
ib = 4
  5.61508e-08   1.61121e-09   1.82873e-11   7.20113e-14  -1.46069e-16
  1.05103e-07   2.96672e-09   3.38858e-11   2.27432e-13   9.66922e-16
  4.25147e-07   1.21483e-08   1.24927e-10   5.43175e-13   1.20730e-15
  2.25112e-06   6.57989e-08   7.22499e-10   3.28671e-12   4.63975e-15
  1.20542e-04   3.61420e-06   3.24480e-08   2.63973e-10   2.85649e-12
ib = 5
  5.74323e-08   1.64067e-09   1.85026e-11   7.43464e-14  -1.12502e-16
  1.30789e-07   3.93506e-09   4.50907e-11   2.61697e-13   9.57940e-16
  4.31188e-07   1.27636e-08   1.41638e-10   6.24748e-13   4.80350e-16
  2.24422e-06   6.76213e-08   8.31672e-10   1.69855e-12  -3.46314e-14
  7.90735e-05   3.83613e-06   8.32425e-08   4.76864e-10  -2.13792e-12
ib = 6
  6.45589e-08   1.92552e-09   2.26503e-11   4.18777e-14  -8.87808e-16
  1.77710e-07   4.68094e-09   3.95751e-11   1.76240e-13   1.20782e-15
  4.98181e-07   1.57327e-08   1.97619e-10   3.34914e-13  -8.94578e-15
  2.18978e-06   5.97747e-08   6.98432e-10   1.31413e-12  -3.16199e-14
  7.46630e-05   2.05721e-06   1.35120e-08   1.30224e-10   2.12910e-12
 2
ib = 1
  2.43418e-07   9.86476e-09   1.63879e-10   1.62175e-12   8.54112e-15
  1.72420e-06   6.68120e-08   9.78413e-10   5.58014e-12   4.67152e-15
  5.51875e-06   2.01907e-07   3.06393e-09   2.15326e-11   5.06426e-14
  2.91103e-05   1.11037e-06   1.84368e-08   1.80475e-10   8.79201e-13
  1.17203e-03   4.04692e-05   6.75148e-07   1.04459e-08   8.18737e-11
ib = 2
  2.46667e-07   9.57232e-09   1.53677e-10   1.32488e-12   5.46327e-15
  1.51562e-06   5.68938e-08   8.71559e-10   5.51933e-12   5.68607e-15
  5.51769e-06   1.92260e-07   2.81150e-09   2.08156e-11   6.50184e-14
  3.17075e-05   1.11565e-06   1.71593e-08   1.98367e-10   1.31107e-12
  1.23639e-03   4.97662e-05   9.04081e-07   1.01449e-08   5.56731e-11
ib = 3
  2.00427e-07   8.62508e-09   1.55777e-10   1.07839e-12   6.70852e-16
  1.16127e-06   4.30008e-08   6.34886e-10   3.85407e-12   4.13235e-15
  4.45068e-06   1.54979e-07   2.37889e-09   1.91817e-11   6.42701e-14
  2.32389e-05   8.61981e-07   1.56069e-08   1.71823e-10   8.59427e-13
  9.84821e-04   3.61157e-05   7.20154e-07   1.20254e-08   9.04685e-11
ib = 4
  2.84636e-07   1.07115e-08   1.56027e-10   1.30551e-12   6.44345e-15
  1.42182e-06   5.31887e-08   7.74923e-10   4.70425e-12   6.65044e-15
  4.90739e-06   1.72589e-07   2.53659e-09   1.86104e-11   5.55868e-14
  3.07775e-05   1.12520e-06   1.70972e-08   1.65294e-10   9.09524e-13
  1.06940e-03   4.61702e-05   9.44453e-07   9.62673e-09   3.61549e-11
ib = 5
  3.40358e-07   1.53307e-08   2.84287e-10   2.20623e-12   4.33033e-15
  1.99685e-06   7.72123e-08   1.15108e-09   4.83954e-12  -2.09812e-14
  6.25018e-06   2.33024e-07   3.72414e-09   2.93968e-11   8.95744e-14
  3.48753e-05   1.20281e-06   1.93283e-08   2.56667e-10   1.82726e-12
  1.50860e-03   4.77176e-05   6.28564e-07   1.35048e-08   1.42249e-10
ib = 6
  2.98525e-07   9.04180e-09   9.35183e-11   1.44524e-12   1.58455e-14
  1.61246e-06   6.37347e-08   1.01015e-09   4.94161e-12  -1.42717e-14
  5.32226e-06   1.87852e-07   2.93478e-09   2.24127e-11   5.89800e-14
  2.61911e-05   9.43584e-07   1.58024e-08   1.59568e-10   7.69152e-13
  9.02786e-04   4.46628e-05   9.10493e-07   6.17056e-09  -3.68333e-12
 3
ib = 1
  7.07826e-01   3.56623e-03   2.00238e-05  -3.44573e-08  -4.11641e-09
  1.77172e+00   7.57335e-03   3.59422e-05  -1.10530e-07  -3.54285e-09
  3.46891e+00   1.84292e-02   3.67056e-05   8.80261e-08   4.07505e-09
  5.94309e+00   3.61790e-02   1.18096e-04   4.15308e-08   4.32009e-09
  8.39156e+00   5.45117e-02   2.92671e-04   6.27741e-07  -7.70806e-09
ib = 2
  9.87210e+00   6.82142e-02   3.73448e-04   3.54436e-07  -1.43085e-08
  1.33206e+01   9.79909e-02   3.27063e-04   1.14748e-07   1.73241e-08
  2.05994e+01   1.62166e-01   7.86481e-04   1.09560e-08  -1.98319e-08
  3.28221e+01   2.53163e-01   1.07131e-03   2.53125e-06   9.33006e-09
  4.61493e+01   3.66753e-01   1.69108e-03   1.93577e-06  -2.61521e-08
ib = 3
  5.53212e+01   4.41456e-01   1.44350e-03   3.16811e-06   8.12015e-08
  7.67576e+01   6.04470e-01   2.41967e-03   1.45384e-05   1.38345e-07
  1.33309e+02   1.14155e+00   8.01319e-03   2.52910e-05  -2.56400e-07
  2.70627e+02   2.55787e+00   1.12322e-02   2.25811e-05   3.31122e-07
  4.82002e+02   4.78151e+00   3.03726e-02   8.36865e-05  -6.96310e-07
ib = 4
  6.12184e+02   6.89592e+00   4.93643e-02  -1.91474e-05  -2.57074e-06
  8.28179e+02   9.79971e+00   6.08295e-02  -1.14138e-04  -2.84450e-06
  1.44489e+03   1.67026e+01   5.20333e-02  -3.98773e-04  -1.55708e-07
  3.11454e+03   2.94791e+01  -5.15552e-03  -7.55927e-04   9.71818e-07
  6.26392e+03   4.13604e+01  -7.22573e-02  -4.09530e-04  -9.10359e-07
ib = 5
  8.64812e+03   4.73959e+01  -1.44507e-01  -6.35697e-04   1.66069e-06
  1.29892e+04   5.72410e+01  -3.88314e-01  -7.06336e-04   1.28337e-05
  2.29022e+04   5.28087e+01  -1.53874e-01   2.89590e-05  -5.27360e-05
  4.33692e+04   1.19120e+01  -6.41666e-01   3.49092e-03  -2.36097e-05
  6.74425e+04  -6.70190e+01  -3.67830e-01   2.35506e-03  -1.08252e-04
ib = 6
  7.97549e+04  -1.23231e+02  -8.98245e-01   4.80888e-03   7.91123e-06
  9.86750e+04  -2.48051e+02   6.07603e-01   6.56102e-03  -2.03757e-04
  1.38128e+05  -4.21886e+02   9.94508e-01  -8.34822e-03  -6.53380e-05
  2.02081e+05  -9.36578e+02   3.69039e+00   3.15891e-04  -2.68217e-04
  2.82606e+05  -1.74244e+03   9.02113e+00  -1.49521e-03  -4.45070e-04
 8
ib = 1
  2.85620e-03  -6.57044e-05   8.06182e-07  -8.44752e-09   5.22128e-11
  2.95563e-03  -6.84682e-05   8.49153e-07  -9.02224e-09   5.61525e-11
  3.07134e-03  -7.14651e-05   8.94210e-07  -9.64506e-09   6.05369e-11
  3.23103e-03  -7.54014e-05   9.43776e-07  -1.02161e-08   6.44454e-11
  3.36432e-03  -7.87533e-05   9.86321e-07  -1.06382e-08   6.69190e-11
ib = 2
  2.87417e-03  -6.60765e-05   8.12113e-07  -8.56509e-09   5.31617e-11
  2.95746e-03  -6.81581e-05   8.39696e-07  -8.90076e-09   5.54790e-11
  3.10192e-03  -7.18750e-05   8.88516e-07  -9.42517e-09   5.87439e-11
  3.24440e-03  -7.55933e-05   9.39850e-07  -9.99876e-09   6.23157e-11
  3.35609e-03  -7.83779e-05   9.77726e-07  -1.04493e-08   6.52445e-11
ib = 3
  2.89130e-03  -6.65993e-05   8.18987e-07  -8.60433e-09   5.32238e-11
  2.99516e-03  -6.90536e-05   8.50166e-07  -8.96342e-09   5.55853e-11
  3.13691e-03  -7.27119e-05   8.99205e-07  -9.42504e-09   5.78939e-11
  3.27075e-03  -7.61724e-05   9.45038e-07  -9.99477e-09   6.20026e-11
  3.35942e-03  -7.84415e-05   9.77646e-07  -1.04480e-08   6.53146e-11
ib = 4
  2.88306e-03  -6.63043e-05   8.14733e-07  -8.61477e-09   5.36815e-11
  2.99880e-03  -6.92556e-05   8.52288e-07  -8.93602e-09   5.51744e-11
  3.12887e-03  -7.25225e-05   8.97491e-07  -9.53853e-09   5.94991e-11
  3.22772e-03  -7.52757e-05   9.40932e-07  -1.00140e-08   6.19898e-11
  3.34203e-03  -7.82906e-05   9.84749e-07  -1.05060e-08   6.48624e-11
ib = 5
  2.86062e-03  -6.58971e-05   8.12037e-07  -8.52072e-09   5.24756e-11
  2.95090e-03  -6.82319e-05   8.42657e-07  -8.90118e-09   5.52678e-11
  3.08808e-03  -7.17270e-05   8.90841e-07  -9.43450e-09   5.84650e-11
  3.18731e-03  -7.41128e-05   9.21474e-07  -9.86349e-09   6.18136e-11
  3.33934e-03  -7.78904e-05   9.71425e-07  -1.04767e-08   6.60738e-11
ib = 6
  2.87237e-03  -6.61899e-05   8.15756e-07  -8.61364e-09   5.34454e-11
  2.93083e-03  -6.77810e-05   8.38273e-07  -8.84290e-09   5.46946e-11
  3.07430e-03  -7.12436e-05   8.82577e-07  -9.34341e-09   5.79094e-11
  3.23583e-03  -7.52644e-05   9.33220e-07  -9.86536e-09   6.11841e-11
  3.33937e-03  -7.80204e-05   9.72822e-07  -1.03089e-08   6.38181e-11
lev = 3
 1
ib = 1
  1.15873e-07   3.26142e-09   3.43819e-11   1.21207e-13  -2.22670e-16
  2.31049e-07   7.12557e-09   9.24604e-11   6.38288e-13   2.10401e-15
  8.98220e-07   2.53504e-08   2.67909e-10   1.61394e-12   7.15210e-15
  5.24017e-06   1.59568e-07   1.83247e-09   8.70858e-12   1.14041e-14
  1.92080e-04   4.86004e-06   4.72180e-08   4.93883e-10   4.29341e-12
ib = 2
  1.20331e-07   3.35043e-09   3.41650e-11   1.33135e-13   9.82080e-17
  2.64191e-07   8.27604e-09   1.00142e-10   3.91937e-13  -9.01801e-16
  8.59189e-07   2.52383e-08   2.78470e-10   1.13393e-12  -1.96515e-16
  4.66311e-06   1.39670e-07   1.53977e-09   5.78679e-12  -4.43207e-15
  1.54693e-04   5.54198e-06   8.04373e-08   4.65284e-10   2.27661e-13
ib = 3
  1.16192e-07   3.26194e-09   3.50277e-11   1.38536e-13  -9.24984e-17
  2.07248e-07   6.11282e-09   7.95172e-11   4.47342e-13   1.16296e-16
  7.52280e-07   2.18114e-08   2.57107e-10   1.43251e-12   2.63793e-15
  4.10161e-06   1.14117e-07   1.35037e-09   8.74767e-12   2.54509e-14
  1.23711e-04   3.81014e-06   5.61428e-08   5.18933e-10   2.27608e-12
ib = 4
  1.13963e-07   3.26789e-09   3.69970e-11   1.44998e-13  -2.84673e-16
  2.16704e-07   6.03970e-09   6.91118e-11   4.67161e-13   1.93834e-15
  8.63008e-07   2.47994e-08   2.74940e-10   1.03091e-12  -2.27502e-15
  4.43308e-06   1.37028e-07   1.80156e-09   5.46142e-12  -5.96472e-14
  1.97930e-04   7.11387e-06   9.26727e-08   2.58268e-10  -2.32851e-12
ib = 5
  1.17196e-07   3.35178e-09   3.74452e-11   1.45594e-13  -2.45138e-16
  2.64479e-07   8.00453e-09   9.18957e-11   5.25971e-13   1.92148e-15
  8.70098e-07   2.52329e-08   2.71909e-10   1.40953e-12   4.40344e-15
  4.47214e-06   1.33490e-07   1.64710e-09   4.28908e-12  -5.73035e-14
  1.60039e-04   6.89902e-06   1.25391e-07   6.24959e-10  -2.88232e-12
ib = 6
  1.30852e-07   3.90083e-09   4.58777e-11   8.51632e-14  -1.79467e-15
  3.57048e-07   9.24824e-09   9.01352e-11   4.06899e-13   5.42976e-16
  1.00957e-06   3.17878e-08   4.03281e-10   6.99397e-13  -1.86269e-14
  4.43766e-06   1.20647e-07   1.39944e-09   2.67574e-12  -6.26338e-14
  1.35437e-04   4.32500e-06   3.85395e-08   2.30674e-10   2.67879e-12
 2
ib = 1
  4.58924e-07   1.99682e-08   3.50171e-10   2.87510e-12   9.09411e-15
  3.32307e-06   1.28096e-07   1.85346e-09   1.15420e-11   2.47571e-14
  1.04002e-05   3.91035e-07   6.11017e-09   3.59784e-11  -8.00633e-15
  5.12540e-05   1.92345e-06   3.12171e-08   2.78832e-10   1.15978e-12
  1.77443e-03   6.33861e-05   1.00987e-06   1.12881e-08   6.81661e-11
ib = 2
  4.96480e-07   1.95397e-08   3.07513e-10   2.40867e-12   8.45807e-15
  2.94930e-06   1.05075e-07   1.52711e-09   1.22252e-11   5.03562e-14
  1.04147e-05   3.67196e-07   5.40250e-09   3.57557e-11   6.60199e-14
  5.66983e-05   1.98142e-06   2.93347e-08   2.87668e-10   1.62656e-12
  1.84348e-03   7.22897e-05   1.26571e-06   1.25321e-08   5.76405e-11
ib = 3
  4.18448e-07   1.73230e-08   3.05059e-10   2.30269e-12   4.29873e-15
  2.40864e-06   8.62489e-08   1.24326e-09   8.27950e-12   1.91409e-14
  8.92648e-06   3.05590e-07   4.59192e-09   3.40465e-11   8.76879e-14
  4.52626e-05   1.54949e-06   2.41296e-08   2.43767e-10   1.27926e-12
  1.52081e-03   6.01225e-05   1.10536e-06   1.11850e-08   4.85044e-11
ib = 4
  5.75701e-07   2.25351e-08   3.44050e-10   2.47908e-12   7.50632e-15
  2.81866e-06   1.04225e-07   1.54919e-09   1.00929e-11   1.81630e-14
  9.61114e-06   3.36509e-07   4.92034e-09   3.13615e-11   4.31092e-14
  5.77711e-05   2.10941e-06   3.09201e-08   2.40261e-10   9.50492e-13
  1.86163e-03   6.75375e-05   1.03554e-06   1.07006e-08   6.31799e-11
ib = 5
  7.20729e-07   3.03942e-08   5.10534e-10   4.16013e-12   1.44508e-14
  4.05243e-06   1.44200e-07   1.93616e-09   1.12533e-11   2.30022e-14
  1.20365e-05   4.21290e-07   6.21853e-09   5.30945e-11   2.37836e-13
  6.01571e-05   2.10325e-06   3.34367e-08   3.43574e-10   1.80970e-12
  1.97132e-03   7.44974e-05   1.27279e-06   1.52536e-08   9.55126e-11
ib = 6
  5.14361e-07   1.83544e-08   2.82160e-10   2.90308e-12   1.66882e-14
  3.12408e-06   1.26945e-07   2.09045e-09   8.76768e-12  -5.64929e-14
  9.72465e-06   3.79078e-07   6.50079e-09   3.02530e-11  -1.70866e-13
  5.02440e-05   1.69110e-06   2.37902e-08   2.09615e-10   1.07675e-12
  1.28297e-03   5.84671e-05   1.29877e-06   1.17138e-08   2.17313e-11
 3
ib = 1
  1.32119e+00   6.55189e-03   1.02383e-05  -3.90820e-08  -1.32202e-09
  3.24248e+00   1.10809e-02   4.11598e-05  -2.41280e-08  -3.52746e-09
  6.04183e+00   2.63775e-02  -1.58174e-06  -1.84910e-07   1.15305e-08
  9.89595e+00   4.66881e-02   2.09589e-04  -1.16188e-07  -1.21937e-08
  1.37825e+01   6.99295e-02   1.41770e-04   1.03102e-08   2.02463e-08
ib = 2
  1.59269e+01   8.29888e-02   2.89561e-04   1.80913e-07   3.07615e-09
  2.05441e+01   1.18083e-01   6.15152e-04  -8.34704e-07  -3.37526e-08
  3.06241e+01   1.81081e-01   7.56726e-04  -2.91879e-08  -1.31562e-08
  4.66687e+01   2.65660e-01   1.39631e-03   4.13072e-06  -4.88290e-08
  6.43827e+01   3.79453e-01   1.08944e-03   3.71084e-06   6.67982e-08
ib = 3
  7.53157e+01   4.44166e-01   1.01378e-03   7.51903e-06   1.77204e-07
  1.01521e+02   6.57656e-01   3.39682e-03   4.72445e-06  -6.36283e-08
  1.72703e+02   1.15916e+00   4.08752e-03   1.11392e-05   1.91975e-07
  3.27369e+02   2.17274e+00   6.35687e-03   7.34160e-05   9.31793e-07
  5.44875e+02   4.43219e+00   3.15406e-02   7.53396e-05  -7.80857e-07
ib = 4
  6.84965e+02   6.31326e+00   5.17893e-02   1.22685e-05  -2.81756e-06
  9.00331e+02   9.38129e+00   6.95317e-02  -1.41620e-04  -3.73628e-06
  1.55802e+03   1.56470e+01   6.00872e-02  -3.37998e-04  -2.04201e-06
  3.22708e+03   2.74166e+01   1.89956e-02  -7.37581e-04  -7.13690e-07
  6.48776e+03   3.86082e+01  -5.39358e-02  -2.97641e-04   1.20989e-06
ib = 5
  8.98356e+03   4.63794e+01  -1.51330e-01  -1.18077e-03   5.61161e-06
